Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5977050,NTD_RAB2,COUNTRY,ISR,YEAR,EUR,Europe,,2023,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2632656,NTD_RAB2,COUNTRY,BLR,YEAR,EUR,Europe,,2011,,,,,,,,2,2.0,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9446572,NTD_RAB2,COUNTRY,ISR,YEAR,EUR,Europe,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9565114,NTD_RAB2,COUNTRY,KIR,YEAR,WPR,Western Pacific,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1385109,NTD_RAB2,COUNTRY,MWI,YEAR,AFR,Africa,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6293815,NTD_RAB2,COUNTRY,CHE,YEAR,EUR,Europe,,2018,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8015443,NTD_RAB2,COUNTRY,SLV,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
10591,NTD_RAB2,COUNTRY,IND,YEAR,SEAR,South-East Asia,,2022,,,,,,,,289,289.0,,,,2025-09-09T13:40:51.93+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3021449,NTD_RAB2,COUNTRY,HUN,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8423614,NTD_RAB2,COUNTRY,COD,YEAR,AFR,Africa,,2021,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1990638,NTD_RAB2,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2020,,,,,,,,5,5.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7652636,NTD_RAB2,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2017,,,,,,,,23,23.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6029853,NTD_RAB2,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2010,,,,,,,,49,49.0,,,,2024-06-03T07:26:23.447+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9532434,NTD_RAB2,COUNTRY,KIR,YEAR,WPR,Western Pacific,,2011,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6181680,NTD_RAB2,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,2020,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1437938,NTD_RAB2,COUNTRY,ALB,YEAR,EUR,Europe,,2021,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8351060,NTD_RAB2,COUNTRY,TZA,YEAR,AFR,Africa,,2012,,,,,,,,65,65.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5383252,NTD_RAB2,COUNTRY,GNB,YEAR,AFR,Africa,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2148788,NTD_RAB2,COUNTRY,IDN,YEAR,WPR,Western Pacific,,2023,,,,,,,,146,146.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5917712,NTD_RAB2,COUNTRY,MLI,YEAR,AFR,Africa,,2014,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6043110,NTD_RAB2,COUNTRY,NAM,YEAR,AFR,Africa,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4571688,NTD_RAB2,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2020,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6300473,NTD_RAB2,COUNTRY,MEX,YEAR,AMR,Americas,,2013,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8028722,NTD_RAB2,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,2012,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8101290,NTD_RAB2,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3351547,NTD_RAB2,COUNTRY,ALB,YEAR,EUR,Europe,,2014,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1832179,NTD_RAB2,COUNTRY,MRT,YEAR,AFR,Africa,,2018,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3588747,NTD_RAB2,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7052377,NTD_RAB2,COUNTRY,MEX,YEAR,AMR,Americas,,2018,,,,,,,,2,2.0,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7283192,NTD_RAB2,COUNTRY,BRB,YEAR,AMR,Americas,,2016,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4136154,NTD_RAB2,COUNTRY,COK,YEAR,WPR,Western Pacific,,2019,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4353968,NTD_RAB2,COUNTRY,DEU,YEAR,EUR,Europe,,2013,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1365385,NTD_RAB2,COUNTRY,MWI,YEAR,AFR,Africa,,2018,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1477378,NTD_RAB2,COUNTRY,CMR,YEAR,AFR,Africa,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8068305,NTD_RAB2,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2021,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5006893,NTD_RAB2,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8509520,NTD_RAB2,COUNTRY,BEN,YEAR,AFR,Africa,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2181841,NTD_RAB2,COUNTRY,BIH,YEAR,EUR,Europe,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
3813106,NTD_RAB2,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,2014,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8945516,NTD_RAB2,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5653772,NTD_RAB2,COUNTRY,TZA,YEAR,AFR,Africa,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4195561,NTD_RAB2,COUNTRY,RWA,YEAR,AFR,Africa,,2011,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9512753,NTD_RAB2,COUNTRY,SUR,YEAR,AMR,Americas,,2022,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9552222,NTD_RAB2,COUNTRY,FRA,YEAR,EUR,Europe,,2017,,,,,,,,1,1.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8008937,NTD_RAB2,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8081551,NTD_RAB2,COUNTRY,MOZ,YEAR,AFR,Africa,,2023,,,,,,,,35,35.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6452380,NTD_RAB2,COUNTRY,SRB,YEAR,EUR,Europe,,2018,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3371399,NTD_RAB2,COUNTRY,CRI,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3542530,NTD_RAB2,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,2024,,,,,,,,82,82.0,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6946905,NTD_RAB2,COUNTRY,ATG,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3740467,NTD_RAB2,COUNTRY,BEL,YEAR,EUR,Europe,,2023,,,,,,,,0,0.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7863826,NTD_RAB2,COUNTRY,MDA,YEAR,EUR,Europe,,2020,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6280695,NTD_RAB2,COUNTRY,UGA,YEAR,AFR,Africa,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1418306,NTD_RAB2,COUNTRY,AND,YEAR,EUR,Europe,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
8114556,NTD_RAB2,COUNTRY,CIV,YEAR,AFR,Africa,,2024,,,,,,,,21,21.0,,,,2025-10-30T17:51:54.843+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
3180065,NTD_RAB2,COUNTRY,VCT,YEAR,AMR,Americas,,2023,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1812639,NTD_RAB2,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5112629,NTD_RAB2,COUNTRY,FRA,YEAR,EUR,Europe,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5119260,NTD_RAB2,COUNTRY,FJI,YEAR,WPR,Western Pacific,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6993017,NTD_RAB2,COUNTRY,ZWE,YEAR,AFR,Africa,,2012,,,,,,,,11,11.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5561498,NTD_RAB2,COUNTRY,GNQ,YEAR,AFR,Africa,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5706660,NTD_RAB2,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2018,,,,,,,,25,25.0,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4050872,NTD_RAB2,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,2020,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2464318,NTD_RAB2,COUNTRY,DOM,YEAR,AMR,Americas,,2023,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7474549,NTD_RAB2,COUNTRY,NIC,YEAR,AMR,Americas,,2015,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5917804,NTD_RAB2,COUNTRY,GTM,YEAR,AMR,Americas,,2015,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6175193,NTD_RAB2,COUNTRY,ATG,YEAR,AMR,Americas,,2012,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6293983,NTD_RAB2,COUNTRY,AND,YEAR,EUR,Europe,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4789403,NTD_RAB2,COUNTRY,LBR,YEAR,AFR,Africa,,2011,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8167126,NTD_RAB2,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,2,2.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8265404,NTD_RAB2,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2024,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6775488,NTD_RAB2,COUNTRY,BWA,YEAR,AFR,Africa,,2015,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8483203,NTD_RAB2,COUNTRY,TTO,YEAR,AMR,Americas,,2018,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2115877,NTD_RAB2,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7164623,NTD_RAB2,COUNTRY,BRN,YEAR,WPR,Western Pacific,,2017,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5812320,NTD_RAB2,COUNTRY,IDN,YEAR,WPR,Western Pacific,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1269792,NTD_RAB2,COUNTRY,GNB,YEAR,AFR,Africa,,2024,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4762955,NTD_RAB2,COUNTRY,PRT,YEAR,EUR,Europe,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4894994,NTD_RAB2,COUNTRY,LUX,YEAR,EUR,Europe,,2021,,,,,,,,0,0.0,,,,2025-09-09T13:40:51.93+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5066474,NTD_RAB2,COUNTRY,DEU,YEAR,EUR,Europe,,2020,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1977640,NTD_RAB2,COUNTRY,MUS,YEAR,AFR,Africa,,2021,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2010372,NTD_RAB2,COUNTRY,ISR,YEAR,EUR,Europe,,2012,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8998454,NTD_RAB2,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,2017,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9018207,NTD_RAB2,COUNTRY,TUR,YEAR,EUR,Europe,,2018,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9117225,NTD_RAB2,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7547270,NTD_RAB2,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4710270,NTD_RAB2,COUNTRY,DNK,YEAR,EUR,Europe,,2011,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1752283,NTD_RAB2,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1752296,NTD_RAB2,COUNTRY,SVK,YEAR,EUR,Europe,,2020,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3384690,NTD_RAB2,COUNTRY,ETH,YEAR,AFR,Africa,,2018,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6953428,NTD_RAB2,COUNTRY,GMB,YEAR,AFR,Africa,,2017,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3707596,NTD_RAB2,COUNTRY,STP,YEAR,AFR,Africa,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3833060,NTD_RAB2,COUNTRY,NRU,YEAR,WPR,Western Pacific,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9031439,NTD_RAB2,COUNTRY,CAN,YEAR,AMR,Americas,,2012,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5970677,NTD_RAB2,COUNTRY,TON,YEAR,WPR,Western Pacific,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9459997,NTD_RAB2,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7942959,NTD_RAB2,COUNTRY,RUS,YEAR,EUR,Europe,,2020,,,,,,,,7,7.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
30490,NTD_RAB2,COUNTRY,KEN,YEAR,AFR,Africa,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3318704,NTD_RAB2,COUNTRY,BLR,YEAR,EUR,Europe,,2019,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5119367,NTD_RAB2,COUNTRY,FRA,YEAR,EUR,Europe,,2023,,,,,,,,1,1.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5132593,NTD_RAB2,COUNTRY,ROU,YEAR,EUR,Europe,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1990872,NTD_RAB2,COUNTRY,LUX,YEAR,EUR,Europe,,2020,,,,,,,,0,0.0,,,,2025-09-09T13:40:51.93+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3786874,NTD_RAB2,COUNTRY,DZA,YEAR,AFR,Africa,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2273984,NTD_RAB2,COUNTRY,SLV,YEAR,AMR,Americas,,2012,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2333416,NTD_RAB2,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,2011,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5904690,NTD_RAB2,COUNTRY,TJK,YEAR,EUR,Europe,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5997087,NTD_RAB2,COUNTRY,TKM,YEAR,EUR,Europe,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4710318,NTD_RAB2,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,11,11.0,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5159063,NTD_RAB2,COUNTRY,GAB,YEAR,AFR,Africa,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5555025,NTD_RAB2,COUNTRY,LAO,YEAR,WPR,Western Pacific,,2012,,,,,,,,7,7.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5779432,NTD_RAB2,COUNTRY,KEN,YEAR,AFR,Africa,,2010,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4208978,NTD_RAB2,COUNTRY,VUT,YEAR,WPR,Western Pacific,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7626474,NTD_RAB2,COUNTRY,RUS,YEAR,EUR,Europe,,2013,,,,,,,,7,7.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7633078,NTD_RAB2,COUNTRY,TUR,YEAR,EUR,Europe,,2014,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2810769,NTD_RAB2,COUNTRY,GUY,YEAR,AMR,Americas,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4875269,NTD_RAB2,COUNTRY,LBR,YEAR,AFR,Africa,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5013730,NTD_RAB2,COUNTRY,BRN,YEAR,WPR,Western Pacific,,2011,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8443731,NTD_RAB2,COUNTRY,CRI,YEAR,AMR,Americas,,2018,,,,,,,,1,1.0,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5548458,NTD_RAB2,COUNTRY,MNE,YEAR,EUR,Europe,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8952322,NTD_RAB2,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2307076,NTD_RAB2,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,2020,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
